Year,Month,County,FIPS,Latitude,Longitude,Human_Disease_Count,Avian Phylodiversity,Population,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,ONI,Evergreen/Deciduous Needleleaf Trees,Evergreen Broadleaf Trees,Deciduous Broadleaf Trees,Mixed Trees,Shrub,Herbaceous,Culture/Managed,Wetland,Urban/Built,Snow/Ice,Barren,Water,Date,u10_1m_shift,v10_1m_shift,t2m_1m_shift,lai_hv_1m_shift,lai_lv_1m_shift,src_1m_shift,sf_1m_shift,sro_1m_shift,tp_1m_shift,Average_Daylight_Hours
2007,3,nevada,6057,39.259608,-121.033326,,2.015800587,102199,,,,-0.1,61,0,0,39,0,0,0,0,0,0,0,0,2007-03-01,0.6684549,1.2774734,281.95306,2.5628383,2.3841858e-07,,0.0035732007,0.00075694313,0.013760302,11.93764336917563
2007,3,san mateo,6081,37.515274,-122.213672,,1.649763614,762453,0.0,,,-0.1,1,0,0,0,42,0,0,0,40,0,3,14,2007-03-01,2.0971627,0.5031134,285.83572,4.844961,2.5483603,,-9.313226e-10,2.6950613e-05,0.0034699067,11.946702508960575
2007,3,santa barbara,6083,34.53834409,-120.0307862,,2.445084435,448096,,,,-0.1,26,0,24,50,0,0,0,0,0,0,0,0,2007-03-01,4.504924,-2.0355206,287.33975,2.2664561,2.9438415,,6.4661726e-06,3.6867335e-05,0.0016309749,11.961066308243728
2007,3,sonoma,6097,38.445824,-122.706181,,1.681434854,488345,0.0,0.0,,-0.1,17,0,0,0,0,0,0,0,83,0,0,0,2007-03-01,1.4566365,0.60804427,286.081,2.1641603,2.2721205,,3.2316893e-07,0.00025680568,0.0055826493,11.942051971326162
2007,3,amador,6005,38.348485,-120.772821,,1.550534299,40541,0.0,,,-0.1,19,0,0,36,8,3,0,0,35,0,0,0,2007-03-01,0.7211889,0.8327546,285.84692,2.1095102,1.9242238,,0.00028906297,0.00045970827,0.0074606966,11.942347670250893
2007,3,glenn,6021,39.514752,-122.199178,,1.444989804,28893,,,,-0.1,10,0,0,3,0,0,28,0,58,0,0,0,2007-03-01,-0.66404545,0.9743123,287.62085,1.8354305,1.9762248,,-9.313226e-10,9.1025606e-05,0.0034926832,11.936442652329749
2007,3,el dorado,6017,38.731116,-120.797677,,2.17492078,191114,0.0,,,-0.1,27,0,0,36,0,0,0,0,37,0,0,0,2007-03-01,0.78601325,1.1579413,284.1738,2.3596284,2.3841858e-07,,0.001729208,0.00078999717,0.010079468,11.940349462365592
2007,3,marin,6041,37.981003,-122.50693,,1.742540159,261776,0.0,,,-0.1,9,0,0,21,0,0,0,0,62,0,9,0,2007-03-01,2.8490736,0.8995738,285.63416,4.25146,2.7004445,,-9.313226e-10,7.6532364e-05,0.004094273,11.944390681003584
2007,3,san luis obispo,6079,35.263501,-120.662387,,2.172765225,282231,0.0,,,-0.1,3,0,0,12,55,0,13,0,17,0,0,0,2007-03-01,2.443407,-0.6516211,287.19305,1.9242713,2.948258,,-9.313226e-10,2.847705e-05,0.0021206634,11.957661290322582
2007,3,mendocino,6045,39.146614,-123.210326,,1.573788537,91354,,,,-0.1,11,0,0,0,30,0,0,0,59,0,0,0,2007-03-01,1.0010655,0.24375594,283.15024,2.3629463,1.9775311,,0.0003395034,0.0006613396,0.0077652046,11.93847670250896
2007,3,napa,6055,38.297872,-122.300741,,1.656888454,137608,,,,-0.1,6,0,0,0,0,0,0,0,94,0,0,0,2007-03-01,1.5865424,0.7911782,286.79996,2.1578012,1.9428844,,-9.313226e-10,9.255111e-05,0.0040115854,11.942741935483872
2007,3,yuba,6115,39.151535,-121.583374,,1.864565788,81932,,,,-0.1,8,0,0,0,0,0,0,0,92,0,0,0,2007-03-01,0.037703753,1.1891236,287.3084,2.0214987,2.2423255,,1.6158447e-06,0.00028146897,0.0058173435,11.93826164874552
2007,3,monterey,6053,36.690217,-121.633793,,2.330751301,438500,0.0,,,-0.1,0,0,0,13,23,15,0,0,48,0,0,1,2007-03-01,2.02102,-0.0066922903,286.40802,1.8819705,2.3720794,,6.1430037e-06,4.2206608e-05,0.0033193855,11.95076164874552
2007,3,san francisco,6075,37.75971501,-122.4474021,,1.277191656,870014,0.0,,,-0.1,11,0,0,0,0,0,0,0,89,0,0,0,2007-03-01,3.2529397,0.99930763,286.22995,2.5086489,0.5788535,,-9.313226e-10,7.6532364e-05,0.0032931436,11.94546594982079
2007,3,siskiyou,6093,41.724033,-122.63157,,2.032810481,43962,,,,-0.1,24,0,0,38,10,9,19,0,0,0,0,0,2007-03-01,0.49456096,0.32987845,279.24738,4.1458464,1.7293445,,0.0029747034,9.636488e-05,0.0056801904,11.924659498207882
2007,3,inyo,6027,36.83031,-118.207855,,3.181310123,19023,,,,-0.1,2,0,0,17,8,3,69,0,0,0,0,0,2007-03-01,0.5424075,0.079182744,280.78052,2.8359041,0.5078186,,0.0018452862,0.00021027494,0.0024286378,11.949677419354838
2007,3,tuolumne,6109,37.981707,-120.382755,,1.994838382,55516,0.0,,,-0.1,26,0,21,20,0,0,0,0,33,0,0,0,2007-03-01,0.63321304,0.6159636,284.59152,2.24996,0.56056595,,0.0013690097,0.00071676914,0.008825289,11.944139784946236
2007,3,santa cruz,6087,36.974385,-122.035268,,1.47806458,270353,0.0,,,-0.1,8,0,0,3,0,0,0,0,89,0,0,0,2007-03-01,3.387733,0.54270995,285.2299,3.3645258,2.384893,,6.4633787e-07,9.5347874e-05,0.0048359847,11.949390681003587
2007,4,san bernardino,6071,34.14114,-117.294635,,3.605512019,2182740,0.0,0.0,,-0.3,11,0,0,0,0,0,0,0,89,0,0,0,2007-04-01,1.463582,0.782269,294.7714,5.016929,0.5555277,,2.0693056e-05,2.5415793e-06,0.00045106746,13.027046296296295
2007,4,kern,6029,35.353593,-119.036921,,3.23057175,909997,0.0,0.0,,-0.3,0,0,0,0,4,0,12,0,84,0,0,0,2007-04-01,0.89276767,-0.67166686,294.7031,4.691886,0.5718868,,1.16396695e-05,7.6266006e-06,0.0010397835,13.070916666666669
2007,4,los angeles,6037,34.019394,-118.410825,,4.189797696,9989165,0.0,0.0,,-0.3,0,0,0,0,0,0,0,0,100,0,0,0,2007-04-01,3.2511387,1.4630823,294.1129,0.75219846,0.58656645,,-9.313226e-10,5.075708e-07,0.00011388026,13.022861111111114
2007,4,orange,6059,33.736332,-117.8829,,2.59173576,3184101,3.0,0.0,,-0.3,0,0,0,0,0,0,0,0,100,0,0,0,2007-04-01,3.7049093,1.4004703,291.9627,5.04172,0.5437093,,-9.313226e-10,7.6182187e-07,0.0001762677,13.012851851851853
2007,4,riverside,6065,33.938143,-117.393168,,3.219405873,2422764,0.0,0.0,,-0.3,14,0,0,8,0,0,0,0,78,0,0,0,2007-04-01,1.9940097,0.507568,294.89233,4.9438477,0.5472548,,1.2926757e-06,2.2873282e-06,0.00041789375,13.019907407407407
2007,4,butte,6007,39.495424,-121.560069,,2.10985252,210083,0.0,,,-0.3,4,0,0,31,30,0,0,0,35,0,0,0,2007-04-01,0.3947521,0.50608313,294.2204,2.42331,2.2501009,,9.376556e-06,8.643605e-06,0.0006624907,13.23198148148148
2007,4,fresno,6019,36.782684,-119.793359,,2.096062265,1008966,0.0,0.0,,-0.3,0,2,0,1,15,0,0,0,82,0,0,0,2007-04-01,0.9298101,-1.4544413,295.9428,0.041840076,1.7706467,,-9.313226e-10,2.0330772e-06,0.0004203692,13.124333333333334
2007,4,imperial,6025,32.786351,-115.560206,,1.482746249,179489,,0.0,,-0.3,0,0,0,0,14,0,0,0,86,0,0,0,2007-04-01,0.8063352,-0.60732245,301.38214,3.1138544,1.7605078,,-9.313226e-10,2.5331974e-07,8.46684e-05,12.979694444444444
2007,4,merced,6047,37.305712,-120.477905,,1.299662773,281726,0.0,0.0,,-0.3,9,4,0,0,3,0,0,0,84,0,0,0,2007-04-01,1.3591428,-1.663808,295.9697,2.0631542,2.6141078,,-9.313226e-10,1.524575e-06,0.00030797347,13.144462962962963
2007,4,shasta,6089,40.567432,-122.364827,,2.194519911,181893,0.0,,,-0.3,41,0,0,13,0,0,0,0,36,0,10,0,2007-04-01,-0.26789677,0.46698153,293.2864,2.2758565,0.9477744,,4.8493966e-06,1.2458302e-05,0.00075904187,13.277027777777784
2007,4,tulare,6107,36.32803,-119.328519,,2.450863245,473736,0.0,,,-0.3,0,0,0,10,0,0,4,0,87,0,0,0,2007-04-01,-0.19509792,-1.2327006,294.6426,2.035046,2.4548082,,9.695068e-07,8.643605e-06,0.0011259364,13.107074074074072
2007,4,yolo,6113,38.67116,-121.750043,,1.828966666,216255,0.0,0.0,,-0.3,8,0,0,0,20,16,15,0,40,0,0,0,2007-04-01,0.42073327,0.19302285,295.39966,2.265627,1.8560503,,-9.313226e-10,1.0160729e-06,0.0002025105,13.198425925925926
2007,4,lake,6033,39.038333,-122.922633,,1.194048377,68174,0.0,,,-0.3,19,0,0,29,8,0,5,0,33,0,0,5,2007-04-01,1.4738716,-0.20591241,290.91336,1.9248244,2.1893294,,4.203059e-06,7.3723495e-06,0.00061198603,13.213416666666665
2007,4,san diego,6073,32.814977,-117.135562,,3.673860844,3297252,2.0,0.0,,-0.3,0,0,0,0,15,0,0,0,85,0,0,0,2007-04-01,3.2853518,-0.47195178,291.24933,5.001262,2.044336,,-9.313226e-10,1.0160729e-06,0.000267867,12.980814814814813
2007,4,santa clara,6085,37.296011,-121.814552,,2.263596604,1930598,5.0,,,-0.3,3,0,0,11,0,0,0,0,86,0,0,0,2007-04-01,1.9127221,-0.66597486,291.75104,2.5366652,2.197167,,-9.313226e-10,4.3213367e-06,0.0004550293,13.144212962962964
2007,4,tehama,6103,40.173515,-122.241525,,2.063416506,65615,0.0,,,-0.3,19,0,0,43,0,0,0,0,38,0,0,0,2007-04-01,0.04027611,0.08363736,293.29425,2.2612033,1.8924385,,-9.313226e-10,9.153038e-06,0.0007783519,13.260342592592593
2007,4,ventura,6111,34.26778,-119.254206,,2.767196068,842921,0.0,,,-0.3,3,0,0,0,0,0,0,0,97,0,0,0,2007-04-01,2.4845653,0.90823555,291.8731,4.88247,2.822174,,-9.313226e-10,1.270324e-06,0.00026687793,13.031703703703702
2007,4,placer,6061,38.895075,-121.076739,,2.12617134,405741,0.0,,,-0.3,12,16,0,0,0,0,0,0,72,0,0,0,2007-04-01,1.2150886,0.32393897,292.46777,2.0910783,2.3841858e-07,,6.4633787e-07,1.3221055e-05,0.00063822884,13.207416666666669
2007,4,sacramento,6067,38.567694,-121.468161,,1.844099694,1586241,0.0,0.0,,-0.3,15,0,0,0,0,0,0,0,85,0,0,0,2007-04-01,0.8518666,0.2061392,294.70868,2.451787,1.9738611,,-9.313226e-10,1.7788261e-06,0.00028965436,13.194212962962967
2007,4,san joaquin,6077,37.976342,-121.313304,,1.546661755,780517,0.0,0.0,,-0.3,18,4,0,8,0,0,0,0,71,0,0,0,2007-04-01,2.0452003,-1.0129397,294.49927,2.3434086,2.3699646,,-9.313226e-10,2.0330772e-06,0.00035105087,13.17075
2007,4,alameda,6001,37.769846,-122.22569,,2.048085221,1679844,0.0,,,-0.3,0,0,0,0,0,0,0,0,100,0,0,0,2007-04-01,3.330883,0.027954698,290.7689,2.5741737,1.6740468,,-9.313226e-10,1.7788261e-06,0.00032381713,13.162675925925925
2007,4,colusa,6011,39.205787,-122.012419,,1.705671461,21853,,,,-0.3,1,0,0,8,0,14,6,0,71,0,0,0,2007-04-01,-0.31857288,-0.04777372,296.16006,1.8241872,2.281513,,-9.313226e-10,1.0160729e-06,0.000224296,13.22013888888889
2007,4,contra costa,6013,37.998116,-122.114419,,1.871407362,1165562,0.0,0.0,,-0.3,29,0,0,15,8,13,6,0,29,0,0,0,2007-04-01,2.7230263,0.30686295,292.5977,3.7238522,1.7884365,,-9.313226e-10,1.270324e-06,0.00024063513,13.17165740740741
2007,4,kings,6031,36.327512,-119.655018,,0.586206497,152627,0.0,,,-0.3,0,0,0,3,0,0,0,0,97,0,0,0,2007-04-01,0.04850781,-1.5833776,297.75592,2.9133174,2.0277283,,-9.313226e-10,1.0160729e-06,0.00027578883,13.107074074074072
2007,4,madera,6039,36.962988,-120.077824,,1.904195179,156620,0.0,,,-0.3,0,22,0,4,0,1,6,0,67,0,0,0,2007-04-01,1.3460236,-1.5432861,296.4602,2.3333633,2.0432165,,-9.313226e-10,2.0330772e-06,0.00040105917,13.131222222222222
2007,4,solano,6095,38.26206,-122.032386,,1.751131563,453274,,,,-0.3,14,0,0,26,2,0,0,0,58,0,0,0,2007-04-01,1.683779,0.38828337,294.04236,2.5164824,2.1454146,,-9.313226e-10,1.270324e-06,0.00021587871,13.182138888888886
2007,4,stanislaus,6099,37.637533,-121.003049,,1.710545864,552710,0.0,0.0,,-0.3,8,0,0,0,0,0,0,0,92,0,0,0,2007-04-01,0.8683299,-2.1575274,295.48926,2.0256457,2.5737388,,-9.313226e-10,1.7788261e-06,0.00034807995,13.15742592592593
2007,4,sutter,6101,39.138588,-121.639661,,1.17002234,99480,,,,-0.3,0,0,0,1,5,0,0,0,94,0,0,0,2007-04-01,0.24786836,0.38432372,294.57318,1.7600447,2.5874233,,-9.313226e-10,3.0500814e-06,0.00032975897,13.217333333333332
2007,4,calaveras,6009,38.176228,-120.669307,,1.607943906,45327,0.0,,,-0.3,3,0,0,38,19,12,28,0,0,0,0,0,2007-04-01,1.8376081,-0.5551045,291.57523,2.3352065,1.3714333,,2.716016e-05,1.1695549e-05,0.0007506246,13.178564814814814
2007,4,humboldt,6023,40.70500908,-123.9158194,,1.976291119,136351,0.0,,,-0.3,66,0,11,23,0,0,0,0,0,0,0,0,2007-04-01,1.2467291,-1.0458543,284.82782,3.469863,2.3841858e-07,,0.00058718026,0.0002016304,0.0027712714,13.28312962962963
2007,4,nevada,6057,39.259608,-121.033326,,2.015800587,102199,0.0,,,-0.3,61,0,0,39,0,0,0,0,0,0,0,0,2007-04-01,1.0905848,0.496184,289.02298,2.7000623,2.3841858e-07,,0.00019885227,0.0001403531,0.0010927627,13.222249999999999
2007,4,san mateo,6081,37.515274,-122.213672,,1.649763614,762453,0.0,,,-0.3,1,0,0,0,42,0,0,0,40,0,3,14,2007-04-01,2.6008377,-0.7874868,288.98825,4.863301,2.5539584,,-9.313226e-10,2.2873282e-06,0.00042928196,13.152759259259257
2007,4,santa barbara,6083,34.53834409,-120.0307862,,2.445084435,448096,0.0,0.0,,-0.3,26,0,24,50,0,0,0,0,0,0,0,0,2007-04-01,4.4969497,-1.8026434,289.95248,2.5004468,2.952301,,-9.313226e-10,1.524575e-06,0.00010694936,13.04148148148148
2007,4,sonoma,6097,38.445824,-122.706181,,1.681434854,488345,0.0,0.0,1.0,-0.3,17,0,0,0,0,0,0,0,83,0,0,0,2007-04-01,1.9489927,0.3189894,291.8395,2.481923,2.323997,,-9.313226e-10,3.3043325e-06,0.00033124536,13.189490740740744
2007,4,amador,6005,38.348485,-120.772821,,1.550534299,40541,0.0,,,-0.3,19,0,0,36,8,3,0,0,35,0,0,0,2007-04-01,1.7722692,-0.4256733,291.8664,2.4379632,1.9912156,,2.4249777e-05,1.1441298e-05,0.0007595364,13.185398148148145
2007,4,glenn,6021,39.514752,-122.199178,,1.444989804,28893,,,,-0.3,10,0,0,3,0,0,28,0,58,0,0,0,2007-04-01,-0.84591377,-0.051485896,295.30447,1.9873999,2.0726383,,-9.313226e-10,2.5415793e-06,0.00041492283,13.232814814814814
2007,4,el dorado,6017,38.731116,-120.797677,,2.17492078,191114,0.0,,,-0.3,27,0,0,36,0,0,0,0,37,0,0,0,2007-04-01,1.5389531,0.19599259,290.63,2.5959232,2.3841858e-07,,0.00010185037,2.644211e-05,0.00081449654,13.200722222222225
2007,4,marin,6041,37.981003,-122.50693,,1.742540159,261776,0.0,0.0,,-0.3,9,0,0,21,0,0,0,0,62,0,9,0,2007-04-01,3.781052,-0.38459188,289.37015,4.4692307,2.7923794,,-9.313226e-10,1.270324e-06,0.0001911223,13.171027777777779
2007,4,san luis obispo,6079,35.263501,-120.662387,,2.172765225,282231,0.0,,,-0.3,3,0,0,12,55,0,13,0,17,0,0,0,2007-04-01,2.853704,-0.81668925,291.2146,2.224985,2.9787369,,-9.313226e-10,5.075708e-07,0.00012675487,13.06774074074074
2007,4,mendocino,6045,39.146614,-123.210326,,1.573788537,91354,0.0,,,-0.3,11,0,0,0,30,0,0,0,59,0,0,0,2007-04-01,1.8571583,-0.62588334,289.48212,2.7214432,1.979957,,7.4366108e-06,1.19498e-05,0.00076745916,13.217833333333335
2007,4,napa,6055,38.297872,-122.300741,,1.656888454,137608,,,,-0.3,6,0,0,0,0,0,0,0,94,0,0,0,2007-04-01,2.1012785,0.3326007,293.0322,2.529016,1.9635978,,-9.313226e-10,1.270324e-06,0.00018815137,13.183555555555555
2007,4,yuba,6115,39.151535,-121.583374,,1.864565788,81932,,,,-0.3,8,0,0,0,0,0,0,0,92,0,0,0,2007-04-01,0.25172693,0.40486443,294.47574,2.194849,2.4199128,,-9.313226e-10,3.5585836e-06,0.00037778728,13.217898148148146
2007,4,monterey,6053,36.690217,-121.633793,,2.330751301,438500,0.0,,,-0.3,0,0,0,13,23,15,0,0,48,0,0,1,2007-04-01,2.4220562,-0.39721328,289.47763,2.1392775,2.4588513,,-9.313226e-10,3.0500814e-06,0.00044314563,13.121009259259257
2007,4,san francisco,6075,37.75971501,-122.4474021,,1.277191656,870014,0.0,,,-0.3,11,0,0,0,0,0,0,0,89,0,0,0,2007-04-01,4.3333454,-0.4476989,289.18088,2.5146394,0.6077775,,-9.313226e-10,3.8128346e-06,0.000309458,13.162324074074073
2007,4,siskiyou,6093,41.724033,-122.63157,,2.032810481,43962,0.0,,,-0.3,24,0,0,38,10,9,19,0,0,0,0,0,2007-04-01,0.7770099,-0.14429027,285.7103,4.213767,1.8255712,,0.00025123265,0.00018789992,0.0010278998,13.327361111111113
2007,4,inyo,6027,36.83031,-118.207855,,3.181310123,19023,,,,-0.3,2,0,0,17,8,3,69,0,0,0,0,0,2007-04-01,0.32555467,-0.11607778,287.25577,2.8359041,0.51099086,,0.00020758156,0.00012230035,0.00033372082,13.125981481481482
2007,4,tuolumne,6109,37.981707,-120.382755,,1.994838382,55516,,,,-0.3,26,0,21,20,0,0,0,0,33,0,0,0,2007-04-01,1.7761278,-0.30317146,291.0791,2.5682755,0.58115494,,0.0001244843,2.4916604e-05,0.0008001374,13.17082407407408
2007,4,santa cruz,6087,36.974385,-122.035268,,1.47806458,270353,0.0,,,-0.3,8,0,0,3,0,0,0,0,89,0,0,0,2007-04-01,4.1231804,-1.3938091,287.5794,3.611603,2.3993862,,-9.313226e-10,2.7958304e-06,0.00034263358,13.131907407407406
2007,5,san bernardino,6071,34.14114,-117.294635,,3.605512019,2182740,1.0,0.0,,-0.4,11,0,0,0,0,0,0,0,89,0,0,0,2007-05-01,1.7887326,1.2165937,293.69855,5.0204315,0.5598196,,4.8493966e-06,5.08409e-06,0.0009531351,13.923682795698925
2007,5,kern,6029,35.353593,-119.036921,,3.23057175,909997,1.0,0.0,,-0.4,0,0,0,0,4,0,12,0,84,0,0,0,2007-05-01,0.9879462,-0.95131755,295.84427,4.6900425,0.5633651,,2.2631139e-06,5.592592e-06,0.0008630203,14.010501792114692
2007,5,los angeles,6037,34.019394,-118.410825,,4.189797696,9989165,0.0,0.0,,-0.4,0,0,0,0,0,0,0,0,100,0,0,0,2007-05-01,3.353006,1.6145391,292.87204,0.75809646,0.5982605,,-9.313226e-10,3.8128346e-06,0.0007065572,13.915179211469534
2007,5,orange,6059,33.736332,-117.8829,,2.59173576,3184101,1.0,0.0,,-0.4,0,0,0,0,0,0,0,0,100,0,0,0,2007-05-01,3.8219533,1.5774174,290.72296,5.0518575,0.5512979,,-9.313226e-10,3.0500814e-06,0.0006387234,13.89537634408602
2007,5,riverside,6065,33.938143,-117.393168,,3.219405873,2422764,0.0,0.0,,-0.4,14,0,0,8,0,0,0,0,78,0,0,0,2007-05-01,2.5655956,0.77137995,293.94043,4.9456906,0.54800117,,3.2316893e-07,4.0670857e-06,0.00082093384,13.90943548387097
2007,5,butte,6007,39.495424,-121.560069,,2.10985252,210083,0.0,,,-0.4,4,0,0,31,30,0,0,0,35,0,0,0,2007-05-01,0.23603535,0.76098585,294.99875,2.4961154,2.3250546,,1.1316501e-05,2.0848587e-05,0.002140469,14.331155913978495
2007,5,fresno,6019,36.782684,-119.793359,,2.096062265,1008966,0.0,0.0,,-0.4,0,2,0,1,15,0,0,0,82,0,0,0,2007-05-01,1.7323972,-1.8414975,297.3718,0.04147148,1.6790851,,-9.313226e-10,3.5585836e-06,0.00084073935,14.116639784946237
2007,5,imperial,6025,32.786351,-115.560206,,1.482746249,179489,,0.0,,-0.4,0,0,0,0,14,0,0,0,86,0,0,0,2007-05-01,2.1107965,-0.11484039,303.44388,3.1160662,1.7708955,,-9.313226e-10,-9.313226e-10,3.8620085e-05,13.829928315412186
2007,5,merced,6047,37.305712,-120.477905,,1.299662773,281726,0.0,0.0,,-0.4,9,4,0,0,3,0,0,0,84,0,0,0,2007-05-01,2.166103,-1.89916,297.41437,1.9443619,2.534427,,-9.313226e-10,4.575588e-06,0.0010046288,14.15663082437276
2007,5,shasta,6089,40.567432,-122.364827,,2.194519911,181893,0.0,,,-0.4,41,0,0,13,0,0,0,0,36,0,10,0,2007-05-01,0.0024619102,1.0007925,294.2238,2.6326022,0.97365046,,1.9390136e-06,5.415734e-05,0.0021518571,14.42128136200717
2007,5,tulare,6107,36.32803,-119.328519,,2.450863245,473736,0.0,0.0,,-0.4,0,0,0,10,0,0,4,0,87,0,0,0,2007-05-01,0.34176075,-1.8214518,296.13766,2.0038042,2.4214056,,-9.313226e-10,3.3043325e-06,0.0007085381,14.082347670250895
2007,5,yolo,6113,38.67116,-121.750043,,1.828966666,216255,0.0,0.0,,-0.4,8,0,0,0,20,16,15,0,40,0,0,0,2007-05-01,1.2577904,0.85676,297.02798,2.268576,1.8673089,,-9.313226e-10,6.6095963e-06,0.0012868559,14.264103942652325
2007,5,lake,6033,39.038333,-122.922633,,1.194048377,68174,,0.0,,-0.4,19,0,0,29,8,0,5,0,33,0,0,5,2007-05-01,2.3057837,-0.469477,290.05887,2.1312594,2.1964204,,1.1316501e-05,2.7205795e-05,0.0018914156,14.293844086021506
2007,5,san diego,6073,32.814977,-117.135562,,3.673860844,3297252,0.0,0.0,,-0.4,0,0,0,0,15,0,0,0,85,0,0,0,2007-05-01,3.7139125,0.39051068,290.135,5.001354,2.0509295,,-9.313226e-10,2.0330772e-06,0.0005486086,13.831971326164878
2007,5,santa clara,6085,37.296011,-121.814552,,2.263596604,1930598,1.0,0.0,,-0.4,3,0,0,11,0,0,0,0,86,0,0,0,2007-05-01,2.8305523,-0.70532393,291.44754,2.558599,2.2912788,,-9.313226e-10,1.0424294e-05,0.0012086248,14.155994623655912
2007,5,tehama,6103,40.173515,-122.241525,,2.063416506,65615,0.0,,,-0.4,19,0,0,43,0,0,0,0,38,0,0,0,2007-05-01,-0.06287694,0.48479998,294.46008,2.3481088,1.9388413,,-9.313226e-10,1.2966804e-05,0.0014710464,14.387804659498205
2007,5,ventura,6111,34.26778,-119.254206,,2.767196068,842921,0.0,,,-0.4,3,0,0,0,0,0,0,0,97,0,0,0,2007-05-01,3.209466,0.8832402,291.65695,4.893437,2.8674574,,-9.313226e-10,3.5585836e-06,0.0007169554,13.932697132616486
2007,5,placer,6061,38.895075,-121.076739,,2.12617134,405741,0.0,,,-0.4,12,16,0,0,0,0,0,0,72,0,0,0,2007-05-01,1.0646036,0.8894272,293.38943,2.4128041,2.3841858e-07,,-9.313226e-10,4.271511e-05,0.0021236343,14.28208781362007
2007,5,sacramento,6067,38.567694,-121.468161,,1.844099694,1586241,1.0,0.0,,-0.4,15,0,0,0,0,0,0,0,85,0,0,0,2007-05-01,1.4098189,0.89338684,296.63715,2.4592519,2.0097518,,-9.313226e-10,8.135103e-06,0.0013952907,14.255779569892471
2007,5,san joaquin,6077,37.976342,-121.313304,,1.546661755,780517,0.0,0.0,,-0.4,18,4,0,8,0,0,0,0,71,0,0,0,2007-05-01,2.8874023,-0.617964,296.18472,2.3403673,2.3765578,,-9.313226e-10,5.592592e-06,0.0011799065,14.20886200716846
2007,5,alameda,6001,37.769846,-122.22569,,2.048085221,1679844,0.0,,,-0.4,0,0,0,0,0,0,0,0,100,0,0,0,2007-05-01,4.952778,0.12348139,290.55164,2.688727,1.7336364,,-9.313226e-10,5.338341e-06,0.000980367,14.19273297491039
2007,5,colusa,6011,39.205787,-122.012419,,1.705671461,21853,,,,-0.4,1,0,0,8,0,14,6,0,71,0,0,0,2007-05-01,-0.0471853,0.5432049,297.4793,1.8684232,2.3284757,,-9.313226e-10,5.338341e-06,0.0011655474,14.307428315412189
2007,5,contra costa,6013,37.998116,-122.114419,,1.871407362,1165562,0.0,0.0,,-0.4,29,0,0,15,8,13,6,0,29,0,0,0,2007-05-01,4.536822,0.6681814,292.7511,3.8092833,1.8706056,,-9.313226e-10,5.08409e-06,0.0009759106,14.210600358422937
2007,5,kings,6031,36.327512,-119.655018,,0.586206497,152627,0.0,0.0,,-0.4,0,0,0,3,0,0,0,0,97,0,0,0,2007-05-01,0.69186366,-2.2681503,298.71793,2.8891718,1.999053,,-9.313226e-10,2.2873282e-06,0.00066001434,14.082329749103943
2007,5,madera,6039,36.962988,-120.077824,,1.904195179,156620,0.0,,,-0.4,0,22,0,4,0,1,6,0,67,0,0,0,2007-05-01,2.2754297,-1.8575836,297.878,2.268023,1.9476118,,-9.313226e-10,2.7958304e-06,0.00069021806,14.130349462365595
2007,5,solano,6095,38.26206,-122.032386,,1.751131563,453274,0.0,,,-0.4,14,0,0,26,2,0,0,0,58,0,0,0,2007-05-01,3.2958984,0.9701052,294.99313,2.537126,2.1879609,,-9.313226e-10,5.08409e-06,0.0009828424,14.231460573476705
2007,5,stanislaus,6099,37.637533,-121.003049,,1.710545864,552710,3.0,0.0,,-0.4,8,0,0,0,0,0,0,0,92,0,0,0,2007-05-01,1.7079594,-2.138719,296.96753,1.9751428,2.5315034,,-9.313226e-10,5.592592e-06,0.0012200121,14.182374551971328
2007,5,sutter,6101,39.138588,-121.639661,,1.17002234,99480,0.0,0.0,,-0.4,0,0,0,1,5,0,0,0,94,0,0,0,2007-05-01,0.22471678,0.8753209,295.99097,1.8135889,2.6210747,,-9.313226e-10,1.3221055e-05,0.0016562268,14.30190860215054
2007,5,calaveras,6009,38.176228,-120.669307,,1.607943906,45327,0.0,,,-0.4,3,0,0,38,19,12,28,0,0,0,0,0,2007-05-01,1.9525942,-0.45710307,292.33115,2.589933,1.4089413,,6.4633787e-07,2.2882596e-05,0.0020374805,14.22454301075269
2007,5,humboldt,6023,40.70500908,-123.9158194,,1.976291119,136351,0.0,,,-0.4,66,0,11,23,0,0,0,0,0,0,0,0,2007-05-01,1.6230705,-1.3081815,284.26675,3.7027478,2.3841858e-07,,7.501338e-05,0.0001393361,0.0035288278,14.433225806451613
2007,5,nevada,6057,39.259608,-121.033326,,2.015800587,102199,0.0,,,-0.4,61,0,0,39,0,0,0,0,0,0,0,0,2007-05-01,1.3408787,0.955009,289.38135,2.9464023,2.3841858e-07,,0.0003116969,7.043034e-05,0.0027994942,14.311756272401434
2007,5,san mateo,6081,37.515274,-122.213672,,1.649763614,762453,0.0,0.0,,-0.4,1,0,0,0,42,0,0,0,40,0,3,14,2007-05-01,3.6411138,-0.8528211,288.29727,4.8735304,2.5572553,,-9.313226e-10,6.101094e-06,0.0012076339,14.172948028673833
